Index,sid,dyad,user_id,other_id,participant_condition,other_condition,question_content,measure
972,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,video_conf_quality,NA
973,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,NA
974,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,NA
975,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,conversation_quality,NA
976,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,video_conf_quality,NA
977,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,NA
978,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,NA
979,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,conversation_quality,NA
980,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,video_conf_quality,NA
981,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,NA
982,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,NA
983,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,conversation_quality,NA
984,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,video_conf_quality,NA
985,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,NA
986,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,NA
987,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,conversation_quality,NA
988,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,video_conf_quality,NA
989,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,NA
990,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,NA
991,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,conversation_quality,NA
992,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,video_conf_quality,NA
993,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,NA
994,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,NA
995,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,conversation_quality,NA
996,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,video_conf_quality,NA
997,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,NA
998,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,NA
999,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,conversation_quality,NA
1000,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,video_conf_quality,NA
1001,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,NA
1002,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,NA
1003,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,conversation_quality,NA
1004,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,video_conf_quality,NA
1005,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,NA
1006,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,NA
1007,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,conversation_quality,NA
1008,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,video_conf_quality,NA
1009,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,1
1010,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,1
1011,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,conversation_quality,1
1012,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,video_conf_quality,1
1013,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,3
1014,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,3
1015,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,conversation_quality,2
1016,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,video_conf_quality,1
1017,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,2
1018,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,2
1019,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,conversation_quality,1
1020,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,video_conf_quality,1
1021,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,7
1022,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,7
1023,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,conversation_quality,7
1024,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,video_conf_quality,7
1025,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,NA
1026,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,NA
1027,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,conversation_quality,NA
1028,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,video_conf_quality,NA
1029,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,NA
1030,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,NA
1031,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,conversation_quality,NA
1032,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,video_conf_quality,NA
1033,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,NA
1034,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,NA
1035,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,conversation_quality,NA
1036,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,video_conf_quality,NA
1037,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,NA
1038,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,NA
1039,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,conversation_quality,NA
1040,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,video_conf_quality,NA
1041,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,NA
1042,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,NA
1043,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,conversation_quality,NA
1044,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,video_conf_quality,NA
1045,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,NA
1046,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,NA
1047,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,conversation_quality,NA
1048,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,video_conf_quality,NA
1049,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,NA
1050,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,NA
1051,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,conversation_quality,NA
1052,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,video_conf_quality,NA
1053,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,NA
1054,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,NA
1055,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,conversation_quality,NA
1056,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,video_conf_quality,NA
1057,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,NA
1058,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,NA
1059,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,conversation_quality,NA
1060,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,video_conf_quality,NA
1061,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,NA
1062,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,NA
1063,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,conversation_quality,NA
1064,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,video_conf_quality,NA
1065,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,5
1066,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,5
1067,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,conversation_quality,6
1068,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,video_conf_quality,3
1069,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,4
1070,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,4
1071,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,conversation_quality,4
1072,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,video_conf_quality,5
1073,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,4
1074,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,4
1075,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,conversation_quality,4
1076,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,video_conf_quality,1
1077,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,6
1078,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,6
1079,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,conversation_quality,6
1080,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,video_conf_quality,7
1081,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,NA
1082,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,NA
1083,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,conversation_quality,NA
1084,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,video_conf_quality,NA
1085,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,NA
1086,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,NA
1087,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,conversation_quality,NA
1088,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,video_conf_quality,NA
1089,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,NA
1090,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,NA
1091,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,conversation_quality,NA
1092,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,video_conf_quality,NA
1093,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,NA
1094,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,NA
1095,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,conversation_quality,NA
1096,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,video_conf_quality,NA
1097,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,NA
1098,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,NA
1099,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,conversation_quality,NA
1100,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,video_conf_quality,NA
1101,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,NA
1102,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,NA
1103,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,conversation_quality,NA
1104,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,video_conf_quality,NA
1105,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,NA
1106,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,NA
1107,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,conversation_quality,NA
1108,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,video_conf_quality,NA
1109,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,NA
1110,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,NA
1111,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,conversation_quality,NA
1112,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,video_conf_quality,NA
1113,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,NA
1114,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,NA
1115,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,conversation_quality,NA
1116,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,video_conf_quality,NA
1117,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,NA
1118,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,NA
1119,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,conversation_quality,NA
1120,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,video_conf_quality,NA
1121,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,0
1122,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,0
1123,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,conversation_quality,0
1124,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,video_conf_quality,0
1125,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,1
1126,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,1
1127,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,conversation_quality,1
1128,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,video_conf_quality,1
1129,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,1
1130,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,1
1131,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,conversation_quality,1
1132,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,video_conf_quality,1
1133,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,1
1134,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,1
1135,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,conversation_quality,1
1136,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,video_conf_quality,1
1137,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,NA
1138,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,NA
1139,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,conversation_quality,NA
1140,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,video_conf_quality,NA
1141,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,NA
1142,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,NA
1143,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,conversation_quality,NA
1144,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,video_conf_quality,NA
1145,mk:real_meeting_experiment_prolific:3,NA,mk:real_meeting_experiment_prolific:3NA,mk:real_meeting_experiment_prolific:3NA,NA,S,liked,NA
