...1,index,sid,dyad,user_id,other_id,participant_condition,other_condition,question_content,measure,relationship,measure.p,measure.t
436,436,mk:real_meeting_experiment_prolific:2,p2p5,mk:real_meeting_experiment_prolific:2p2,mk:real_meeting_experiment_prolific:2p5,S,S,liked,7,0.334487915039063,0.412145826551648,0.398733350965711
440,440,mk:real_meeting_experiment_prolific:2,p2p5,mk:real_meeting_experiment_prolific:2p5,mk:real_meeting_experiment_prolific:2p2,S,S,liked,7,0.361638387044272,0.0117433336046,0.0254813300238714
444,444,mk:real_meeting_experiment_prolific:2,p2p6,mk:real_meeting_experiment_prolific:2p2,mk:real_meeting_experiment_prolific:2p6,U,S,liked,6,0.207170274522571,0.412145826551648,0.398733350965711
448,448,mk:real_meeting_experiment_prolific:2,p2p6,mk:real_meeting_experiment_prolific:2p6,mk:real_meeting_experiment_prolific:2p2,S,U,liked,7,0.0167609320746545,0.356620788574218,-0.847201029459637
452,452,mk:real_meeting_experiment_prolific:2,p2p7,mk:real_meeting_experiment_prolific:2p2,mk:real_meeting_experiment_prolific:2p7,U,U,liked,7,0.0281728108723973,0.412145826551648,0.398733350965711
456,456,mk:real_meeting_experiment_prolific:2,p2p7,mk:real_meeting_experiment_prolific:2p7,mk:real_meeting_experiment_prolific:2p2,U,U,liked,6,0.0572764078776062,-0.683894687228734,0.331796434190538
460,460,mk:real_meeting_experiment_prolific:2,p2p8,mk:real_meeting_experiment_prolific:2p2,mk:real_meeting_experiment_prolific:2p8,S,U,liked,7,-0.0548350016276027,0.412145826551648,0.398733350965711
464,464,mk:real_meeting_experiment_prolific:2,p2p8,mk:real_meeting_experiment_prolific:2p8,mk:real_meeting_experiment_prolific:2p2,U,S,liked,7,-0.0276845296223946,0.401066250271267,0.414804246690538
468,468,mk:real_meeting_experiment_prolific:2,p3p5,mk:real_meeting_experiment_prolific:2p3,mk:real_meeting_experiment_prolific:2p5,U,S,liked,6,0.0716298421223955,-0.324996100531684,0.162567986382378
472,472,mk:real_meeting_experiment_prolific:2,p3p5,mk:real_meeting_experiment_prolific:2p5,mk:real_meeting_experiment_prolific:2p3,S,U,liked,6,-0.402196248372395,0.0117433336046,0.0254813300238714
476,476,mk:real_meeting_experiment_prolific:2,p3p6,mk:real_meeting_experiment_prolific:2p3,mk:real_meeting_experiment_prolific:2p6,S,S,liked,5,-0.0556877983940964,-0.324996100531684,0.162567986382378
480,480,mk:real_meeting_experiment_prolific:2,p3p6,mk:real_meeting_experiment_prolific:2p6,mk:real_meeting_experiment_prolific:2p3,S,S,liked,7,0.252926296657987,0.356620788574218,-0.847201029459637
484,484,mk:real_meeting_experiment_prolific:2,p3p7,mk:real_meeting_experiment_prolific:2p3,mk:real_meeting_experiment_prolific:2p7,S,U,liked,6,-0.234685262044271,-0.324996100531684,0.162567986382378
488,488,mk:real_meeting_experiment_prolific:2,p3p7,mk:real_meeting_experiment_prolific:2p7,mk:real_meeting_experiment_prolific:2p3,U,S,liked,6,0.293441772460939,-0.683894687228734,0.331796434190538
492,492,mk:real_meeting_experiment_prolific:2,p3p8,mk:real_meeting_experiment_prolific:2p3,mk:real_meeting_experiment_prolific:2p8,U,U,liked,6,-0.317693074544271,-0.324996100531684,0.162567986382378
496,496,mk:real_meeting_experiment_prolific:2,p3p8,mk:real_meeting_experiment_prolific:2p8,mk:real_meeting_experiment_prolific:2p3,U,U,liked,7,0.208480834960938,0.401066250271267,0.414804246690538
500,500,mk:real_meeting_experiment_prolific:2,p4p5,mk:real_meeting_experiment_prolific:2p4,mk:real_meeting_experiment_prolific:2p5,S,U,liked,5,-0.719874064127604,-0.533492194281684,-0.212920294867622
504,504,mk:real_meeting_experiment_prolific:2,p4p5,mk:real_meeting_experiment_prolific:2p5,mk:real_meeting_experiment_prolific:2p4,U,S,liked,6,-0.0267079671223946,0.0117433336046,0.0254813300238714
508,508,mk:real_meeting_experiment_prolific:2,p4p6,mk:real_meeting_experiment_prolific:2p4,mk:real_meeting_experiment_prolific:2p6,U,U,liked,3,-1.8471917046441,-0.533492194281684,-0.212920294867622
512,512,mk:real_meeting_experiment_prolific:2,p4p6,mk:real_meeting_experiment_prolific:2p6,mk:real_meeting_experiment_prolific:2p4,U,U,liked,7,0.628414577907987,0.356620788574218,-0.847201029459637
516,516,mk:real_meeting_experiment_prolific:2,p4p7,mk:real_meeting_experiment_prolific:2p4,mk:real_meeting_experiment_prolific:2p7,U,S,liked,7,0.973810831705729,-0.533492194281684,-0.212920294867622
520,520,mk:real_meeting_experiment_prolific:2,p4p7,mk:real_meeting_experiment_prolific:2p7,mk:real_meeting_experiment_prolific:2p4,S,U,liked,5,-0.331069946289061,-0.683894687228734,0.331796434190538
