"dyad_std","question_content","relationship1","relationship2"
"mk:prolific_participant_real_3:2p1_mk:prolific_participant_real_3:2p7","other_liked",0.0208079020182304,-0.168757120768227
"mk:prolific_participant_real_3:2p1_mk:prolific_participant_real_3:2p7","video_conf_quality",-0.150677635556175,-0.260896955217632
"mk:prolific_participant_real_3:2p1_mk:prolific_participant_real_3:2p8","conversation_quality",-0.187787737165177,0.608476911272323
"mk:prolific_participant_real_3:2p1_mk:prolific_participant_real_3:2p8","liked",0.0314301990327399,-0.054832821800594
"mk:prolific_participant_real_3:2p1_mk:prolific_participant_real_3:2p8","other_liked",0.00794982910156428,-0.0146230061848938
"mk:prolific_participant_real_3:2p1_mk:prolific_participant_real_3:2p8","video_conf_quality",-0.0113547188895069,0.210457211449035
"mk:prolific_participant_real_3:2p2_mk:prolific_participant_real_3:2p5","conversation_quality",0.958527095734128,-0.456674727182538
"mk:prolific_participant_real_3:2p2_mk:prolific_participant_real_3:2p5","liked",0.617822071862602,0.554142058841767
"mk:prolific_participant_real_3:2p2_mk:prolific_participant_real_3:2p5","other_liked",0.665829128689239,0.319007025824654
"mk:prolific_participant_real_3:2p2_mk:prolific_participant_real_3:2p5","video_conf_quality",-0.0340174114893337,-0.251933264353916
"mk:prolific_participant_real_3:2p2_mk:prolific_participant_real_3:2p7","conversation_quality",0.903188554067463,0.820017981150796
"mk:prolific_participant_real_3:2p2_mk:prolific_participant_real_3:2p7","liked",0.576318165612602,1.01166159009177
"mk:prolific_participant_real_3:2p2_mk:prolific_participant_real_3:2p7","other_liked",0.568986680772571,1.05321926540799
"mk:prolific_participant_real_3:2p2_mk:prolific_participant_real_3:2p7","video_conf_quality",-0.00634814065600153,0.109720381479417
"mk:prolific_participant_real_3:2p2_mk:prolific_participant_real_3:2p8","conversation_quality",-2.38636222718254,1.0294906374008
"mk:prolific_participant_real_3:2p2_mk:prolific_participant_real_3:2p8","liked",-1.43653990730407,0.165795704675101
"mk:prolific_participant_real_3:2p2_mk:prolific_participant_real_3:2p8","other_liked",-1.44387139214409,0.207353379991321
"mk:prolific_participant_real_3:2p2_mk:prolific_participant_real_3:2p8","video_conf_quality",0.132974776010666,0.581074548146084
"mk:prolific_participant_real_3:2p3_mk:prolific_participant_real_3:2p5","conversation_quality",-0.163048153831843,-0.362877255394343
"mk:prolific_participant_real_3:2p3_mk:prolific_participant_real_3:2p5","liked",-0.0535307384672592,-1.13784063430059
"mk:prolific_participant_real_3:2p3_mk:prolific_participant_real_3:2p5","other_liked",-0.0355072021484348,-1.55515034993489
"mk:prolific_participant_real_3:2p3_mk:prolific_participant_real_3:2p5","video_conf_quality",-0.136843000139506,-0.080070132300964
"mk:prolific_participant_real_3:2p3_mk:prolific_participant_real_3:2p6","conversation_quality",-0.0158652653769806,1.57023499503969
"mk:prolific_participant_real_3:2p3_mk:prolific_participant_real_3:2p6","liked",0.0747990683903792,1.51274665953621
"mk:prolific_participant_real_3:2p3_mk:prolific_participant_real_3:2p6","other_liked",0.0674675835503482,1.55430433485243
"mk:prolific_participant_real_3:2p3_mk:prolific_participant_real_3:2p6","video_conf_quality",0.731878855871778,0.345668732173863
"mk:prolific_participant_real_3:2p3_mk:prolific_participant_real_3:2p7","conversation_quality",-0.218386695498508,-1.08618454706101
"mk:prolific_participant_real_3:2p3_mk:prolific_participant_real_3:2p7","liked",-0.0950346447172583,-0.680321103050593
"mk:prolific_participant_real_3:2p3_mk:prolific_participant_real_3:2p7","other_liked",-0.132349650065103,0.179061889648439
"mk:prolific_participant_real_3:2p3_mk:prolific_participant_real_3:2p7","video_conf_quality",-0.109173729306174,-0.718416486467631
"mk:prolific_participant_real_3:2p3_mk:prolific_participant_real_3:2p8","conversation_quality",1.49206252325149,-0.87671189081101
"mk:prolific_participant_real_3:2p3_mk:prolific_participant_real_3:2p8","liked",0.892107282366074,-0.52618698846726
"mk:prolific_participant_real_3:2p3_mk:prolific_participant_real_3:2p8","other_liked",0.854792277018231,-0.666803995768228
"mk:prolific_participant_real_3:2p3_mk:prolific_participant_real_3:2p8","video_conf_quality",0.030149187360494,-0.247062319800964
"mk:prolific_participant_real_3:2p4_mk:prolific_participant_real_3:2p5","conversation_quality",-0.133425757998511,-0.00317673456101009
"mk:prolific_participant_real_3:2p4_mk:prolific_participant_real_3:2p5","liked",-0.21856980096726,0.027198428199406
