"","group.id","participant_nb","interacting_partner","dyad","relationship"
"167","mk:prolific_participant_real_3:2","mk:prolific_participant_real_3:2p4","mk:prolific_participant_real_3:2p6","mk:prolific_participant_real_3:2_20",-2.43316020662822
"168","mk:prolific_participant_real_3:2","mk:prolific_participant_real_3:2p6","mk:prolific_participant_real_3:2p4","mk:prolific_participant_real_3:2_20",0.51070779467386
"169","mk:prolific_participant_real_3:2","mk:prolific_participant_real_3:2p4","mk:prolific_participant_real_3:2p7","mk:prolific_participant_real_3:2_21",0.725787208193824
"170","mk:prolific_participant_real_3:2","mk:prolific_participant_real_3:2p7","mk:prolific_participant_real_3:2p4","mk:prolific_participant_real_3:2_21",0.446622576032367
"171","mk:prolific_participant_real_3:2","mk:prolific_participant_real_3:2p4","mk:prolific_participant_real_3:2p8","mk:prolific_participant_real_3:2_22",-0.134889875139508
"172","mk:prolific_participant_real_3:2","mk:prolific_participant_real_3:2p8","mk:prolific_participant_real_3:2p4","mk:prolific_participant_real_3:2_22",-0.0820232573009658
"173","mk:prolific_participant_real_3:2","mk:prolific_participant_real_3:2p5","mk:prolific_participant_real_3:2p6","mk:prolific_participant_real_3:2_23",NA
"174","mk:prolific_participant_real_3:2","mk:prolific_participant_real_3:2p6","mk:prolific_participant_real_3:2p5","mk:prolific_participant_real_3:2_23",NA
"175","mk:prolific_participant_real_3:2","mk:prolific_participant_real_3:2p5","mk:prolific_participant_real_3:2p7","mk:prolific_participant_real_3:2_24",NA
"176","mk:prolific_participant_real_3:2","mk:prolific_participant_real_3:2p7","mk:prolific_participant_real_3:2p5","mk:prolific_participant_real_3:2_24",NA
"177","mk:prolific_participant_real_3:2","mk:prolific_participant_real_3:2p5","mk:prolific_participant_real_3:2p8","mk:prolific_participant_real_3:2_25",NA
"178","mk:prolific_participant_real_3:2","mk:prolific_participant_real_3:2p8","mk:prolific_participant_real_3:2p5","mk:prolific_participant_real_3:2_25",NA
"179","mk:prolific_participant_real_3:2","mk:prolific_participant_real_3:2p6","mk:prolific_participant_real_3:2p7","mk:prolific_participant_real_3:2_26",NA
"180","mk:prolific_participant_real_3:2","mk:prolific_participant_real_3:2p7","mk:prolific_participant_real_3:2p6","mk:prolific_participant_real_3:2_26",NA
"181","mk:prolific_participant_real_3:2","mk:prolific_participant_real_3:2p6","mk:prolific_participant_real_3:2p8","mk:prolific_participant_real_3:2_27",NA
"182","mk:prolific_participant_real_3:2","mk:prolific_participant_real_3:2p8","mk:prolific_participant_real_3:2p6","mk:prolific_participant_real_3:2_27",NA
"183","mk:prolific_participant_real_3:2","mk:prolific_participant_real_3:2p7","mk:prolific_participant_real_3:2p8","mk:prolific_participant_real_3:2_28",NA
"184","mk:prolific_participant_real_3:2","mk:prolific_participant_real_3:2p8","mk:prolific_participant_real_3:2p7","mk:prolific_participant_real_3:2_28",NA
"185","mk:real_meeting_experiment_prolific:2","mk:real_meeting_experiment_prolific:2p1","mk:real_meeting_experiment_prolific:2p2","mk:real_meeting_experiment_prolific:2_1",NA
"186","mk:real_meeting_experiment_prolific:2","mk:real_meeting_experiment_prolific:2p2","mk:real_meeting_experiment_prolific:2p1","mk:real_meeting_experiment_prolific:2_1",NA
"187","mk:real_meeting_experiment_prolific:2","mk:real_meeting_experiment_prolific:2p1","mk:real_meeting_experiment_prolific:2p3","mk:real_meeting_experiment_prolific:2_2",NA
"188","mk:real_meeting_experiment_prolific:2","mk:real_meeting_experiment_prolific:2p3","mk:real_meeting_experiment_prolific:2p1","mk:real_meeting_experiment_prolific:2_2",NA
"189","mk:real_meeting_experiment_prolific:2","mk:real_meeting_experiment_prolific:2p1","mk:real_meeting_experiment_prolific:2p4","mk:real_meeting_experiment_prolific:2_3",NA
"190","mk:real_meeting_experiment_prolific:2","mk:real_meeting_experiment_prolific:2p4","mk:real_meeting_experiment_prolific:2p1","mk:real_meeting_experiment_prolific:2_3",NA
"191","mk:real_meeting_experiment_prolific:2","mk:real_meeting_experiment_prolific:2p1","mk:real_meeting_experiment_prolific:2p5","mk:real_meeting_experiment_prolific:2_4",1.04342409164187
"192","mk:real_meeting_experiment_prolific:2","mk:real_meeting_experiment_prolific:2p5","mk:real_meeting_experiment_prolific:2p1","mk:real_meeting_experiment_prolific:2_4",-0.145011780753966
"193","mk:real_meeting_experiment_prolific:2","mk:real_meeting_experiment_prolific:2p1","mk:real_meeting_experiment_prolific:2p6","mk:real_meeting_experiment_prolific:2_5",-0.463369460332959
"194","mk:real_meeting_experiment_prolific:2","mk:real_meeting_experiment_prolific:2p6","mk:real_meeting_experiment_prolific:2p1","mk:real_meeting_experiment_prolific:2_5",NA
"195","mk:real_meeting_experiment_prolific:2","mk:real_meeting_experiment_prolific:2p1","mk:real_meeting_experiment_prolific:2p7","mk:real_meeting_experiment_prolific:2_6",0.4456050812252
"196","mk:real_meeting_experiment_prolific:2","mk:real_meeting_experiment_prolific:2p7","mk:real_meeting_experiment_prolific:2p1","mk:real_meeting_experiment_prolific:2_6",0.0901770213293664
"197","mk:real_meeting_experiment_prolific:2","mk:real_meeting_experiment_prolific:2p1","mk:real_meeting_experiment_prolific:2p8","mk:real_meeting_experiment_prolific:2_7",-1.0119144500248
"198","mk:real_meeting_experiment_prolific:2","mk:real_meeting_experiment_prolific:2p8","mk:real_meeting_experiment_prolific:2p1","mk:real_meeting_experiment_prolific:2_7",0.131680927579367
"199","mk:real_meeting_experiment_prolific:2","mk:real_meeting_experiment_prolific:2p2","mk:real_meeting_experiment_prolific:2p3","mk:real_meeting_experiment_prolific:2_8",NA
"200","mk:real_meeting_experiment_prolific:2","mk:real_meeting_experiment_prolific:2p3","mk:real_meeting_experiment_prolific:2p2","mk:real_meeting_experiment_prolific:2_8",NA
"201","mk:real_meeting_experiment_prolific:2","mk:real_meeting_experiment_prolific:2p2","mk:real_meeting_experiment_prolific:2p4","mk:real_meeting_experiment_prolific:2_9",NA
"202","mk:real_meeting_experiment_prolific:2","mk:real_meeting_experiment_prolific:2p4","mk:real_meeting_experiment_prolific:2p2","mk:real_meeting_experiment_prolific:2_9",NA
"203","mk:real_meeting_experiment_prolific:2","mk:real_meeting_experiment_prolific:2p2","mk:real_meeting_experiment_prolific:2p5","mk:real_meeting_experiment_prolific:2_10",0.481098720005581
"204","mk:real_meeting_experiment_prolific:2","mk:real_meeting_experiment_prolific:2p5","mk:real_meeting_experiment_prolific:2p2","mk:real_meeting_experiment_prolific:2_10",0.557992844354541
"205","mk:real_meeting_experiment_prolific:2","mk:real_meeting_experiment_prolific:2p2","mk:real_meeting_experiment_prolific:2p6","mk:real_meeting_experiment_prolific:2_11",-0.0256948319692452
"206","mk:real_meeting_experiment_prolific:2","mk:real_meeting_experiment_prolific:2p6","mk:real_meeting_experiment_prolific:2p2","mk:real_meeting_experiment_prolific:2_11",-0.0494171626984121
"207","mk:real_meeting_experiment_prolific:2","mk:real_meeting_experiment_prolific:2p2","mk:real_meeting_experiment_prolific:2p7","mk:real_meeting_experiment_prolific:2_12",-0.116720290411085
"208","mk:real_meeting_experiment_prolific:2","mk:real_meeting_experiment_prolific:2p7","mk:real_meeting_experiment_prolific:2p2","mk:real_meeting_experiment_prolific:2_12",-0.206818353562127
"209","mk:real_meeting_experiment_prolific:2","mk:real_meeting_experiment_prolific:2p2","mk:real_meeting_experiment_prolific:2p8","mk:real_meeting_experiment_prolific:2_13",0.425760178338915
"210","mk:real_meeting_experiment_prolific:2","mk:real_meeting_experiment_prolific:2p8","mk:real_meeting_experiment_prolific:2p2","mk:real_meeting_experiment_prolific:2_13",-0.165314447312126
"211","mk:real_meeting_experiment_prolific:2","mk:real_meeting_experiment_prolific:2p3","mk:real_meeting_experiment_prolific:2p4","mk:real_meeting_experiment_prolific:2_14",NA
"212","mk:real_meeting_experiment_prolific:2","mk:real_meeting_experiment_prolific:2p4","mk:real_meeting_experiment_prolific:2p3","mk:real_meeting_experiment_prolific:2_14",NA
"213","mk:real_meeting_experiment_prolific:2","mk:real_meeting_experiment_prolific:2p3","mk:real_meeting_experiment_prolific:2p5","mk:real_meeting_experiment_prolific:2_15",0.218240647088914
"214","mk:real_meeting_experiment_prolific:2","mk:real_meeting_experiment_prolific:2p5","mk:real_meeting_experiment_prolific:2p3","mk:real_meeting_experiment_prolific:2_15",-0.205841791062126
"215","mk:real_meeting_experiment_prolific:2","mk:real_meeting_experiment_prolific:2p3","mk:real_meeting_experiment_prolific:2p6","mk:real_meeting_experiment_prolific:2_16",-0.288552904885912
"216","mk:real_meeting_experiment_prolific:2","mk:real_meeting_experiment_prolific:2p6","mk:real_meeting_experiment_prolific:2p3","mk:real_meeting_experiment_prolific:2_16",0.186748201884921
"217","mk:real_meeting_experiment_prolific:2","mk:real_meeting_experiment_prolific:2p3","mk:real_meeting_experiment_prolific:2p7","mk:real_meeting_experiment_prolific:2_17",-0.379578363327752
"218","mk:real_meeting_experiment_prolific:2","mk:real_meeting_experiment_prolific:2p7","mk:real_meeting_experiment_prolific:2p3","mk:real_meeting_experiment_prolific:2_17",0.0293470110212057
"219","mk:real_meeting_experiment_prolific:2","mk:real_meeting_experiment_prolific:2p3","mk:real_meeting_experiment_prolific:2p8","mk:real_meeting_experiment_prolific:2_18",0.162902105422248
"220","mk:real_meeting_experiment_prolific:2","mk:real_meeting_experiment_prolific:2p8","mk:real_meeting_experiment_prolific:2p3","mk:real_meeting_experiment_prolific:2_18",0.0708509172712066
"221","mk:real_meeting_experiment_prolific:2","mk:real_meeting_experiment_prolific:2p4","mk:real_meeting_experiment_prolific:2p5","mk:real_meeting_experiment_prolific:2_19",-1.58709789457775
"222","mk:real_meeting_experiment_prolific:2","mk:real_meeting_experiment_prolific:2p5","mk:real_meeting_experiment_prolific:2p4","mk:real_meeting_experiment_prolific:2_19",-1.01118033272879
"223","mk:real_meeting_experiment_prolific:2","mk:real_meeting_experiment_prolific:2p4","mk:real_meeting_experiment_prolific:2p6","mk:real_meeting_experiment_prolific:2_20",-0.0938914465525782
"224","mk:real_meeting_experiment_prolific:2","mk:real_meeting_experiment_prolific:2p6","mk:real_meeting_experiment_prolific:2p4","mk:real_meeting_experiment_prolific:2_20",0.381409660218255
"225","mk:real_meeting_experiment_prolific:2","mk:real_meeting_experiment_prolific:2p4","mk:real_meeting_experiment_prolific:2p7","mk:real_meeting_experiment_prolific:2_21",0.815083095005582
"226","mk:real_meeting_experiment_prolific:2","mk:real_meeting_experiment_prolific:2p7","mk:real_meeting_experiment_prolific:2p4","mk:real_meeting_experiment_prolific:2_21",0.22400846935454
"227","mk:real_meeting_experiment_prolific:2","mk:real_meeting_experiment_prolific:2p4","mk:real_meeting_experiment_prolific:2p8","mk:real_meeting_experiment_prolific:2_22",0.357563563755582
"228","mk:real_meeting_experiment_prolific:2","mk:real_meeting_experiment_prolific:2p8","mk:real_meeting_experiment_prolific:2p4","mk:real_meeting_experiment_prolific:2_22",0.265512375604541
"229","mk:real_meeting_experiment_prolific:2","mk:real_meeting_experiment_prolific:2p5","mk:real_meeting_experiment_prolific:2p6","mk:real_meeting_experiment_prolific:2_23",NA
"230","mk:real_meeting_experiment_prolific:2","mk:real_meeting_experiment_prolific:2p6","mk:real_meeting_experiment_prolific:2p5","mk:real_meeting_experiment_prolific:2_23",NA
"231","mk:real_meeting_experiment_prolific:2","mk:real_meeting_experiment_prolific:2p5","mk:real_meeting_experiment_prolific:2p7","mk:real_meeting_experiment_prolific:2_24",NA
"232","mk:real_meeting_experiment_prolific:2","mk:real_meeting_experiment_prolific:2p7","mk:real_meeting_experiment_prolific:2p5","mk:real_meeting_experiment_prolific:2_24",NA
"233","mk:real_meeting_experiment_prolific:2","mk:real_meeting_experiment_prolific:2p5","mk:real_meeting_experiment_prolific:2p8","mk:real_meeting_experiment_prolific:2_25",NA
"234","mk:real_meeting_experiment_prolific:2","mk:real_meeting_experiment_prolific:2p8","mk:real_meeting_experiment_prolific:2p5","mk:real_meeting_experiment_prolific:2_25",NA
"235","mk:real_meeting_experiment_prolific:2","mk:real_meeting_experiment_prolific:2p6","mk:real_meeting_experiment_prolific:2p7","mk:real_meeting_experiment_prolific:2_26",NA
"236","mk:real_meeting_experiment_prolific:2","mk:real_meeting_experiment_prolific:2p7","mk:real_meeting_experiment_prolific:2p6","mk:real_meeting_experiment_prolific:2_26",NA
"237","mk:real_meeting_experiment_prolific:2","mk:real_meeting_experiment_prolific:2p6","mk:real_meeting_experiment_prolific:2p8","mk:real_meeting_experiment_prolific:2_27",NA
"238","mk:real_meeting_experiment_prolific:2","mk:real_meeting_experiment_prolific:2p8","mk:real_meeting_experiment_prolific:2p6","mk:real_meeting_experiment_prolific:2_27",NA
"239","mk:real_meeting_experiment_prolific:2","mk:real_meeting_experiment_prolific:2p7","mk:real_meeting_experiment_prolific:2p8","mk:real_meeting_experiment_prolific:2_28",NA
"240","mk:real_meeting_experiment_prolific:2","mk:real_meeting_experiment_prolific:2p8","mk:real_meeting_experiment_prolific:2p7","mk:real_meeting_experiment_prolific:2_28",NA
"241","mk:real_meeting_experiment_prolific:4","mk:real_meeting_experiment_prolific:4p1","mk:real_meeting_experiment_prolific:4p2","mk:real_meeting_experiment_prolific:4_1",NA
"242","mk:real_meeting_experiment_prolific:4","mk:real_meeting_experiment_prolific:4p2","mk:real_meeting_experiment_prolific:4p1","mk:real_meeting_experiment_prolific:4_1",NA
"243","mk:real_meeting_experiment_prolific:4","mk:real_meeting_experiment_prolific:4p1","mk:real_meeting_experiment_prolific:4p3","mk:real_meeting_experiment_prolific:4_2",NA
"244","mk:real_meeting_experiment_prolific:4","mk:real_meeting_experiment_prolific:4p3","mk:real_meeting_experiment_prolific:4p1","mk:real_meeting_experiment_prolific:4_2",NA
"245","mk:real_meeting_experiment_prolific:4","mk:real_meeting_experiment_prolific:4p1","mk:real_meeting_experiment_prolific:4p4","mk:real_meeting_experiment_prolific:4_3",NA
"246","mk:real_meeting_experiment_prolific:4","mk:real_meeting_experiment_prolific:4p4","mk:real_meeting_experiment_prolific:4p1","mk:real_meeting_experiment_prolific:4_3",NA
"247","mk:real_meeting_experiment_prolific:4","mk:real_meeting_experiment_prolific:4p1","mk:real_meeting_experiment_prolific:4p5","mk:real_meeting_experiment_prolific:4_4",0.0947504744426935
"248","mk:real_meeting_experiment_prolific:4","mk:real_meeting_experiment_prolific:4p5","mk:real_meeting_experiment_prolific:4p1","mk:real_meeting_experiment_prolific:4_4",-1.78153479731907
"249","mk:real_meeting_experiment_prolific:4","mk:real_meeting_experiment_prolific:4p1","mk:real_meeting_experiment_prolific:4p7","mk:real_meeting_experiment_prolific:4_5",-0.207915039519036
"250","mk:real_meeting_experiment_prolific:4","mk:real_meeting_experiment_prolific:4p7","mk:real_meeting_experiment_prolific:4p1","mk:real_meeting_experiment_prolific:4_5",-0.329420114112388
"251","mk:real_meeting_experiment_prolific:4","mk:real_meeting_experiment_prolific:4p1","mk:real_meeting_experiment_prolific:4p8","mk:real_meeting_experiment_prolific:4_6",1.31295957789873
"252","mk:real_meeting_experiment_prolific:4","mk:real_meeting_experiment_prolific:4p8","mk:real_meeting_experiment_prolific:4p1","mk:real_meeting_experiment_prolific:4_6",1.52755039066595
"253","mk:real_meeting_experiment_prolific:4","mk:real_meeting_experiment_prolific:4p2","mk:real_meeting_experiment_prolific:4p3","mk:real_meeting_experiment_prolific:4_7",NA
"254","mk:real_meeting_experiment_prolific:4","mk:real_meeting_experiment_prolific:4p3","mk:real_meeting_experiment_prolific:4p2","mk:real_meeting_experiment_prolific:4_7",NA
"255","mk:real_meeting_experiment_prolific:4","mk:real_meeting_experiment_prolific:4p2","mk:real_meeting_experiment_prolific:4p4","mk:real_meeting_experiment_prolific:4_8",NA
"256","mk:real_meeting_experiment_prolific:4","mk:real_meeting_experiment_prolific:4p4","mk:real_meeting_experiment_prolific:4p2","mk:real_meeting_experiment_prolific:4_8",NA
"257","mk:real_meeting_experiment_prolific:4","mk:real_meeting_experiment_prolific:4p2","mk:real_meeting_experiment_prolific:4p5","mk:real_meeting_experiment_prolific:4_9",0.15508049566401
"258","mk:real_meeting_experiment_prolific:4","mk:real_meeting_experiment_prolific:4p5","mk:real_meeting_experiment_prolific:4p2","mk:real_meeting_experiment_prolific:4_9",0.878287498946372
"259","mk:real_meeting_experiment_prolific:4","mk:real_meeting_experiment_prolific:4p2","mk:real_meeting_experiment_prolific:4p7","mk:real_meeting_experiment_prolific:4_10",0.852414981702281
"260","mk:real_meeting_experiment_prolific:4","mk:real_meeting_experiment_prolific:4p7","mk:real_meeting_experiment_prolific:4p2","mk:real_meeting_experiment_prolific:4_10",0.330402182153057
"261","mk:real_meeting_experiment_prolific:4","mk:real_meeting_experiment_prolific:4p2","mk:real_meeting_experiment_prolific:4p8","mk:real_meeting_experiment_prolific:4_11",-1.62671040087995
"262","mk:real_meeting_experiment_prolific:4","mk:real_meeting_experiment_prolific:4p8","mk:real_meeting_experiment_prolific:4p2","mk:real_meeting_experiment_prolific:4_11",-0.812627313068606
"263","mk:real_meeting_experiment_prolific:4","mk:real_meeting_experiment_prolific:4p3","mk:real_meeting_experiment_prolific:4p4","mk:real_meeting_experiment_prolific:4_12",NA
"264","mk:real_meeting_experiment_prolific:4","mk:real_meeting_experiment_prolific:4p4","mk:real_meeting_experiment_prolific:4p3","mk:real_meeting_experiment_prolific:4_12",NA
"265","mk:real_meeting_experiment_prolific:4","mk:real_meeting_experiment_prolific:4p3","mk:real_meeting_experiment_prolific:4p5","mk:real_meeting_experiment_prolific:4_13",-0.317004592536201
"266","mk:real_meeting_experiment_prolific:4","mk:real_meeting_experiment_prolific:4p5","mk:real_meeting_experiment_prolific:4p3","mk:real_meeting_experiment_prolific:4_13",1.23583116653315
"267","mk:real_meeting_experiment_prolific:4","mk:real_meeting_experiment_prolific:4p3","mk:real_meeting_experiment_prolific:4p7","mk:real_meeting_experiment_prolific:4_14",NA
"268","mk:real_meeting_experiment_prolific:4","mk:real_meeting_experiment_prolific:4p7","mk:real_meeting_experiment_prolific:4p3","mk:real_meeting_experiment_prolific:4_14",NA
"269","mk:real_meeting_experiment_prolific:4","mk:real_meeting_experiment_prolific:4p3","mk:real_meeting_experiment_prolific:4p8","mk:real_meeting_experiment_prolific:4_15",-1.09879548908016
"270","mk:real_meeting_experiment_prolific:4","mk:real_meeting_experiment_prolific:4p8","mk:real_meeting_experiment_prolific:4p3","mk:real_meeting_experiment_prolific:4_15",-1.45508364548183
"271","mk:real_meeting_experiment_prolific:4","mk:real_meeting_experiment_prolific:4p4","mk:real_meeting_experiment_prolific:4p5","mk:real_meeting_experiment_prolific:4_16",0.27483388639973
"272","mk:real_meeting_experiment_prolific:4","mk:real_meeting_experiment_prolific:4p5","mk:real_meeting_experiment_prolific:4p4","mk:real_meeting_experiment_prolific:4_16",-0.201668981771696
"273","mk:real_meeting_experiment_prolific:4","mk:real_meeting_experiment_prolific:4p4","mk:real_meeting_experiment_prolific:4p7","mk:real_meeting_experiment_prolific:4_17",-0.0278316275619996
"274","mk:real_meeting_experiment_prolific:4","mk:real_meeting_experiment_prolific:4p7","mk:real_meeting_experiment_prolific:4p4","mk:real_meeting_experiment_prolific:4_17",-0.74955429856501
"275","mk:real_meeting_experiment_prolific:4","mk:real_meeting_experiment_prolific:4p4","mk:real_meeting_experiment_prolific:4p8","mk:real_meeting_experiment_prolific:4_18",0.493042989855771
"276","mk:real_meeting_experiment_prolific:4","mk:real_meeting_experiment_prolific:4p8","mk:real_meeting_experiment_prolific:4p4","mk:real_meeting_experiment_prolific:4_18",1.10741620621333
"277","mk:real_meeting_experiment_prolific:4","mk:real_meeting_experiment_prolific:4p5","mk:real_meeting_experiment_prolific:4p7","mk:real_meeting_experiment_prolific:4_19",NA
"278","mk:real_meeting_experiment_prolific:4","mk:real_meeting_experiment_prolific:4p7","mk:real_meeting_experiment_prolific:4p5","mk:real_meeting_experiment_prolific:4_19",NA
"279","mk:real_meeting_experiment_prolific:4","mk:real_meeting_experiment_prolific:4p5","mk:real_meeting_experiment_prolific:4p8","mk:real_meeting_experiment_prolific:4_20",NA
"280","mk:real_meeting_experiment_prolific:4","mk:real_meeting_experiment_prolific:4p8","mk:real_meeting_experiment_prolific:4p5","mk:real_meeting_experiment_prolific:4_20",NA
"281","mk:real_meeting_experiment_prolific:4","mk:real_meeting_experiment_prolific:4p7","mk:real_meeting_experiment_prolific:4p8","mk:real_meeting_experiment_prolific:4_21",NA
"282","mk:real_meeting_experiment_prolific:4","mk:real_meeting_experiment_prolific:4p8","mk:real_meeting_experiment_prolific:4p7","mk:real_meeting_experiment_prolific:4_21",NA
"283","mk:real_meeting_experiment_prolific:5","mk:real_meeting_experiment_prolific:5p3","mk:real_meeting_experiment_prolific:5p4","mk:real_meeting_experiment_prolific:5_1",NA
"284","mk:real_meeting_experiment_prolific:5","mk:real_meeting_experiment_prolific:5p4","mk:real_meeting_experiment_prolific:5p3","mk:real_meeting_experiment_prolific:5_1",NA
"285","mk:real_meeting_experiment_prolific:5","mk:real_meeting_experiment_prolific:5p3","mk:real_meeting_experiment_prolific:5p5","mk:real_meeting_experiment_prolific:5_2",NA
"286","mk:real_meeting_experiment_prolific:5","mk:real_meeting_experiment_prolific:5p5","mk:real_meeting_experiment_prolific:5p3","mk:real_meeting_experiment_prolific:5_2",-1.24723469193907
"287","mk:real_meeting_experiment_prolific:5","mk:real_meeting_experiment_prolific:5p3","mk:real_meeting_experiment_prolific:5p6","mk:real_meeting_experiment_prolific:5_3",0.124405347012722
"288","mk:real_meeting_experiment_prolific:5","mk:real_meeting_experiment_prolific:5p6","mk:real_meeting_experiment_prolific:5p3","mk:real_meeting_experiment_prolific:5_3",0.49811938994724
"289","mk:real_meeting_experiment_prolific:5","mk:real_meeting_experiment_prolific:5p3","mk:real_meeting_experiment_prolific:5p7","mk:real_meeting_experiment_prolific:5_4",0.0306982139537375
"290","mk:real_meeting_experiment_prolific:5","mk:real_meeting_experiment_prolific:5p7","mk:real_meeting_experiment_prolific:5p3","mk:real_meeting_experiment_prolific:5_4",0.654069321360133
"291","mk:real_meeting_experiment_prolific:5","mk:real_meeting_experiment_prolific:5p3","mk:real_meeting_experiment_prolific:5p8","mk:real_meeting_experiment_prolific:5_5",NA
"292","mk:real_meeting_experiment_prolific:5","mk:real_meeting_experiment_prolific:5p8","mk:real_meeting_experiment_prolific:5p3","mk:real_meeting_experiment_prolific:5_5",NA
"293","mk:real_meeting_experiment_prolific:5","mk:real_meeting_experiment_prolific:5p4","mk:real_meeting_experiment_prolific:5p5","mk:real_meeting_experiment_prolific:5_6",-1.15990791535926
"294","mk:real_meeting_experiment_prolific:5","mk:real_meeting_experiment_prolific:5p5","mk:real_meeting_experiment_prolific:5p4","mk:real_meeting_experiment_prolific:5_6",-0.43698570287513
"295","mk:real_meeting_experiment_prolific:5","mk:real_meeting_experiment_prolific:5p4","mk:real_meeting_experiment_prolific:5p6","mk:real_meeting_experiment_prolific:5_7",0.547046259848231
"296","mk:real_meeting_experiment_prolific:5","mk:real_meeting_experiment_prolific:5p6","mk:real_meeting_experiment_prolific:5p4","mk:real_meeting_experiment_prolific:5_7",-0.691631620988816
"297","mk:real_meeting_experiment_prolific:5","mk:real_meeting_experiment_prolific:5p4","mk:real_meeting_experiment_prolific:5p7","mk:real_meeting_experiment_prolific:5_8",0.453339126789246
"298","mk:real_meeting_experiment_prolific:5","mk:real_meeting_experiment_prolific:5p7","mk:real_meeting_experiment_prolific:5p4","mk:real_meeting_experiment_prolific:5_8",0.464318310424077
"299","mk:real_meeting_experiment_prolific:5","mk:real_meeting_experiment_prolific:5p4","mk:real_meeting_experiment_prolific:5p8","mk:real_meeting_experiment_prolific:5_9",0.00907523363505991
"300","mk:real_meeting_experiment_prolific:5","mk:real_meeting_experiment_prolific:5p8","mk:real_meeting_experiment_prolific:5p4","mk:real_meeting_experiment_prolific:5_9",0.821444983904616
"301","mk:real_meeting_experiment_prolific:5","mk:real_meeting_experiment_prolific:5p5","mk:real_meeting_experiment_prolific:5p6","mk:real_meeting_experiment_prolific:5_10",NA
"302","mk:real_meeting_experiment_prolific:5","mk:real_meeting_experiment_prolific:5p6","mk:real_meeting_experiment_prolific:5p5","mk:real_meeting_experiment_prolific:5_10",NA
"303","mk:real_meeting_experiment_prolific:5","mk:real_meeting_experiment_prolific:5p5","mk:real_meeting_experiment_prolific:5p7","mk:real_meeting_experiment_prolific:5_11",NA
"304","mk:real_meeting_experiment_prolific:5","mk:real_meeting_experiment_prolific:5p7","mk:real_meeting_experiment_prolific:5p5","mk:real_meeting_experiment_prolific:5_11",NA
"305","mk:real_meeting_experiment_prolific:5","mk:real_meeting_experiment_prolific:5p5","mk:real_meeting_experiment_prolific:5p8","mk:real_meeting_experiment_prolific:5_12",NA
"306","mk:real_meeting_experiment_prolific:5","mk:real_meeting_experiment_prolific:5p8","mk:real_meeting_experiment_prolific:5p5","mk:real_meeting_experiment_prolific:5_12",NA
"307","mk:real_meeting_experiment_prolific:5","mk:real_meeting_experiment_prolific:5p6","mk:real_meeting_experiment_prolific:5p7","mk:real_meeting_experiment_prolific:5_13",NA
"308","mk:real_meeting_experiment_prolific:5","mk:real_meeting_experiment_prolific:5p7","mk:real_meeting_experiment_prolific:5p6","mk:real_meeting_experiment_prolific:5_13",NA
"309","mk:real_meeting_experiment_prolific:5","mk:real_meeting_experiment_prolific:5p6","mk:real_meeting_experiment_prolific:5p8","mk:real_meeting_experiment_prolific:5_14",NA
"310","mk:real_meeting_experiment_prolific:5","mk:real_meeting_experiment_prolific:5p8","mk:real_meeting_experiment_prolific:5p6","mk:real_meeting_experiment_prolific:5_14",NA
"311","mk:real_meeting_experiment_prolific:5","mk:real_meeting_experiment_prolific:5p7","mk:real_meeting_experiment_prolific:5p8","mk:real_meeting_experiment_prolific:5_15",NA
"312","mk:real_meeting_experiment_prolific:5","mk:real_meeting_experiment_prolific:5p8","mk:real_meeting_experiment_prolific:5p7","mk:real_meeting_experiment_prolific:5_15",NA
"313","mk:real_meeting_experiment_prolific:6","mk:real_meeting_experiment_prolific:6p1","mk:real_meeting_experiment_prolific:6p2","mk:real_meeting_experiment_prolific:6_1",NA
"314","mk:real_meeting_experiment_prolific:6","mk:real_meeting_experiment_prolific:6p2","mk:real_meeting_experiment_prolific:6p1","mk:real_meeting_experiment_prolific:6_1",NA
"315","mk:real_meeting_experiment_prolific:6","mk:real_meeting_experiment_prolific:6p1","mk:real_meeting_experiment_prolific:6p3","mk:real_meeting_experiment_prolific:6_2",NA
"316","mk:real_meeting_experiment_prolific:6","mk:real_meeting_experiment_prolific:6p3","mk:real_meeting_experiment_prolific:6p1","mk:real_meeting_experiment_prolific:6_2",NA
"317","mk:real_meeting_experiment_prolific:6","mk:real_meeting_experiment_prolific:6p1","mk:real_meeting_experiment_prolific:6p4","mk:real_meeting_experiment_prolific:6_3",NA
"318","mk:real_meeting_experiment_prolific:6","mk:real_meeting_experiment_prolific:6p4","mk:real_meeting_experiment_prolific:6p1","mk:real_meeting_experiment_prolific:6_3",NA
"319","mk:real_meeting_experiment_prolific:6","mk:real_meeting_experiment_prolific:6p1","mk:real_meeting_experiment_prolific:6p5","mk:real_meeting_experiment_prolific:6_4",0.61832682291667
"320","mk:real_meeting_experiment_prolific:6","mk:real_meeting_experiment_prolific:6p5","mk:real_meeting_experiment_prolific:6p1","mk:real_meeting_experiment_prolific:6_4",0.24235026041667
"321","mk:real_meeting_experiment_prolific:6","mk:real_meeting_experiment_prolific:6p1","mk:real_meeting_experiment_prolific:6p6","mk:real_meeting_experiment_prolific:6_5",-1.78385416666666
"322","mk:real_meeting_experiment_prolific:6","mk:real_meeting_experiment_prolific:6p6","mk:real_meeting_experiment_prolific:6p1","mk:real_meeting_experiment_prolific:6_5",0.00716145833333659
