,sid,user_id,other_id,participant_condition,other_condition,question_content,Unnamed: 0,measure
527,mk:real_meeting_experiment_prolific:4,mk:real_meeting_experiment_prolific:4p2,mk:real_meeting_experiment_prolific:4p7,U,U,video_conf_quality,259.0,0.852414981702281
528,mk:real_meeting_experiment_prolific:4,mk:real_meeting_experiment_prolific:4p2,mk:real_meeting_experiment_prolific:4p8,S,U,conversation_quality,261.0,-0.639899029339627
529,mk:real_meeting_experiment_prolific:4,mk:real_meeting_experiment_prolific:4p2,mk:real_meeting_experiment_prolific:4p8,S,U,liked,261.0,-0.721763429011059
530,mk:real_meeting_experiment_prolific:4,mk:real_meeting_experiment_prolific:4p2,mk:real_meeting_experiment_prolific:4p8,S,U,other_liked,261.0,-0.29380618318756
531,mk:real_meeting_experiment_prolific:4,mk:real_meeting_experiment_prolific:4p2,mk:real_meeting_experiment_prolific:4p8,S,U,video_conf_quality,261.0,-1.62671040087995
532,mk:real_meeting_experiment_prolific:4,mk:real_meeting_experiment_prolific:4p3,mk:real_meeting_experiment_prolific:4p5,U,S,conversation_quality,265.0,0.063729667036883
533,mk:real_meeting_experiment_prolific:4,mk:real_meeting_experiment_prolific:4p3,mk:real_meeting_experiment_prolific:4p5,U,S,liked,265.0,-0.369226291707159
534,mk:real_meeting_experiment_prolific:4,mk:real_meeting_experiment_prolific:4p3,mk:real_meeting_experiment_prolific:4p5,U,S,other_liked,265.0,0.177063345381884
535,mk:real_meeting_experiment_prolific:4,mk:real_meeting_experiment_prolific:4p3,mk:real_meeting_experiment_prolific:4p5,U,S,video_conf_quality,265.0,-0.317004592536201
536,mk:real_meeting_experiment_prolific:4,mk:real_meeting_experiment_prolific:4p3,mk:real_meeting_experiment_prolific:4p8,U,U,conversation_quality,269.0,-0.0632747061409589
537,mk:real_meeting_experiment_prolific:4,mk:real_meeting_experiment_prolific:4p3,mk:real_meeting_experiment_prolific:4p8,U,U,liked,269.0,0.0854150035864691
538,mk:real_meeting_experiment_prolific:4,mk:real_meeting_experiment_prolific:4p3,mk:real_meeting_experiment_prolific:4p8,U,U,other_liked,269.0,-0.98649908396303
539,mk:real_meeting_experiment_prolific:4,mk:real_meeting_experiment_prolific:4p3,mk:real_meeting_experiment_prolific:4p8,U,U,video_conf_quality,269.0,-1.09879548908016
540,mk:real_meeting_experiment_prolific:4,mk:real_meeting_experiment_prolific:4p4,mk:real_meeting_experiment_prolific:4p5,S,U,conversation_quality,271.0,0.0455948620944984
541,mk:real_meeting_experiment_prolific:4,mk:real_meeting_experiment_prolific:4p4,mk:real_meeting_experiment_prolific:4p5,S,U,liked,271.0,-0.377293242977464
542,mk:real_meeting_experiment_prolific:4,mk:real_meeting_experiment_prolific:4p4,mk:real_meeting_experiment_prolific:4p5,S,U,other_liked,271.0,-0.110281833214335
543,mk:real_meeting_experiment_prolific:4,mk:real_meeting_experiment_prolific:4p4,mk:real_meeting_experiment_prolific:4p5,S,U,video_conf_quality,271.0,0.27483388639973
544,mk:real_meeting_experiment_prolific:4,mk:real_meeting_experiment_prolific:4p4,mk:real_meeting_experiment_prolific:4p7,U,S,conversation_quality,273.0,-0.0484779200795948
545,mk:real_meeting_experiment_prolific:4,mk:real_meeting_experiment_prolific:4p4,mk:real_meeting_experiment_prolific:4p7,U,S,liked,273.0,0.0996703485816086
546,mk:real_meeting_experiment_prolific:4,mk:real_meeting_experiment_prolific:4p4,mk:real_meeting_experiment_prolific:4p7,U,S,other_liked,273.0,0.22162460829813
547,mk:real_meeting_experiment_prolific:4,mk:real_meeting_experiment_prolific:4p4,mk:real_meeting_experiment_prolific:4p7,U,S,video_conf_quality,273.0,-0.0278316275619996
548,mk:real_meeting_experiment_prolific:4,mk:real_meeting_experiment_prolific:4p4,mk:real_meeting_experiment_prolific:4p8,S,S,conversation_quality,275.0,-0.0814095110833435
549,mk:real_meeting_experiment_prolific:4,mk:real_meeting_experiment_prolific:4p4,mk:real_meeting_experiment_prolific:4p8,S,S,liked,275.0,0.0773480523161645
550,mk:real_meeting_experiment_prolific:4,mk:real_meeting_experiment_prolific:4p4,mk:real_meeting_experiment_prolific:4p8,S,S,other_liked,275.0,-0.27384426255925
551,mk:real_meeting_experiment_prolific:4,mk:real_meeting_experiment_prolific:4p4,mk:real_meeting_experiment_prolific:4p8,S,S,video_conf_quality,275.0,0.493042989855771
552,mk:real_meeting_experiment_prolific:4,mk:real_meeting_experiment_prolific:4p5,mk:real_meeting_experiment_prolific:4p1,U,U,conversation_quality,248.0,0.314865912351336
553,mk:real_meeting_experiment_prolific:4,mk:real_meeting_experiment_prolific:4p5,mk:real_meeting_experiment_prolific:4p1,U,U,liked,248.0,0.237188136308947
554,mk:real_meeting_experiment_prolific:4,mk:real_meeting_experiment_prolific:4p5,mk:real_meeting_experiment_prolific:4p1,U,U,other_liked,248.0,0.0425379864044757
555,mk:real_meeting_experiment_prolific:4,mk:real_meeting_experiment_prolific:4p5,mk:real_meeting_experiment_prolific:4p1,U,U,video_conf_quality,248.0,-1.78153479731907
556,mk:real_meeting_experiment_prolific:4,mk:real_meeting_experiment_prolific:4p5,mk:real_meeting_experiment_prolific:4p2,S,S,conversation_quality,258.0,0.414199523346753
557,mk:real_meeting_experiment_prolific:4,mk:real_meeting_experiment_prolific:4p5,mk:real_meeting_experiment_prolific:4p2,S,S,liked,258.0,0.336521747304364
558,mk:real_meeting_experiment_prolific:4,mk:real_meeting_experiment_prolific:4p5,mk:real_meeting_experiment_prolific:4p2,S,S,other_liked,258.0,0.34260145202396
559,mk:real_meeting_experiment_prolific:4,mk:real_meeting_experiment_prolific:4p5,mk:real_meeting_experiment_prolific:4p2,S,S,video_conf_quality,258.0,0.878287498946372
560,mk:real_meeting_experiment_prolific:4,mk:real_meeting_experiment_prolific:4p5,mk:real_meeting_experiment_prolific:4p3,S,U,conversation_quality,266.0,0.443400030080059
561,mk:real_meeting_experiment_prolific:4,mk:real_meeting_experiment_prolific:4p5,mk:real_meeting_experiment_prolific:4p3,S,U,liked,266.0,0.310605462423066
562,mk:real_meeting_experiment_prolific:4,mk:real_meeting_experiment_prolific:4p5,mk:real_meeting_experiment_prolific:4p3,S,U,other_liked,266.0,0.387039719313382
563,mk:real_meeting_experiment_prolific:4,mk:real_meeting_experiment_prolific:4p5,mk:real_meeting_experiment_prolific:4p3,S,U,video_conf_quality,266.0,1.23583116653315
564,mk:real_meeting_experiment_prolific:4,mk:real_meeting_experiment_prolific:4p5,mk:real_meeting_experiment_prolific:4p4,U,S,conversation_quality,272.0,-0.625533921051413
565,mk:real_meeting_experiment_prolific:4,mk:real_meeting_experiment_prolific:4p5,mk:real_meeting_experiment_prolific:4p4,U,S,liked,272.0,-0.46258973402286
566,mk:real_meeting_experiment_prolific:4,mk:real_meeting_experiment_prolific:4p5,mk:real_meeting_experiment_prolific:4p4,U,S,other_liked,272.0,-0.437182764869795
567,mk:real_meeting_experiment_prolific:4,mk:real_meeting_experiment_prolific:4p5,mk:real_meeting_experiment_prolific:4p4,U,S,video_conf_quality,272.0,-0.201668981771696
568,mk:real_meeting_experiment_prolific:4,mk:real_meeting_experiment_prolific:4p7,mk:real_meeting_experiment_prolific:4p1,S,S,conversation_quality,250.0,-0.639558025591188
569,mk:real_meeting_experiment_prolific:4,mk:real_meeting_experiment_prolific:4p7,mk:real_meeting_experiment_prolific:4p1,S,S,liked,250.0,-0.220651912976074
570,mk:real_meeting_experiment_prolific:4,mk:real_meeting_experiment_prolific:4p7,mk:real_meeting_experiment_prolific:4p1,S,S,other_liked,250.0,-0.407060302255011
571,mk:real_meeting_experiment_prolific:4,mk:real_meeting_experiment_prolific:4p7,mk:real_meeting_experiment_prolific:4p1,S,S,video_conf_quality,250.0,-0.329420114112388
572,mk:real_meeting_experiment_prolific:4,mk:real_meeting_experiment_prolific:4p7,mk:real_meeting_experiment_prolific:4p2,U,U,conversation_quality,260.0,0.45977558540423
573,mk:real_meeting_experiment_prolific:4,mk:real_meeting_experiment_prolific:4p7,mk:real_meeting_experiment_prolific:4p2,U,U,liked,260.0,-0.121318301980656
574,mk:real_meeting_experiment_prolific:4,mk:real_meeting_experiment_prolific:4p7,mk:real_meeting_experiment_prolific:4p2,U,U,other_liked,260.0,-0.106996836635527
575,mk:real_meeting_experiment_prolific:4,mk:real_meeting_experiment_prolific:4p7,mk:real_meeting_experiment_prolific:4p2,U,U,video_conf_quality,260.0,0.330402182153057
576,mk:real_meeting_experiment_prolific:4,mk:real_meeting_experiment_prolific:4p7,mk:real_meeting_experiment_prolific:4p4,S,U,conversation_quality,274.0,-0.579957858993937
577,mk:real_meeting_experiment_prolific:4,mk:real_meeting_experiment_prolific:4p7,mk:real_meeting_experiment_prolific:4p4,S,U,liked,274.0,0.0795702166921197
578,mk:real_meeting_experiment_prolific:4,mk:real_meeting_experiment_prolific:4p7,mk:real_meeting_experiment_prolific:4p4,S,U,other_liked,274.0,0.113218946470719
579,mk:real_meeting_experiment_prolific:4,mk:real_meeting_experiment_prolific:4p7,mk:real_meeting_experiment_prolific:4p4,S,U,video_conf_quality,274.0,-0.74955429856501
580,mk:real_meeting_experiment_prolific:4,mk:real_meeting_experiment_prolific:4p8,mk:real_meeting_experiment_prolific:4p1,S,U,conversation_quality,252.0,0.187861539173494
581,mk:real_meeting_experiment_prolific:4,mk:real_meeting_experiment_prolific:4p8,mk:real_meeting_experiment_prolific:4p1,S,U,liked,252.0,-0.126208625456984
582,mk:real_meeting_experiment_prolific:4,mk:real_meeting_experiment_prolific:4p8,mk:real_meeting_experiment_prolific:4p1,S,U,other_liked,252.0,0.515277581513657
583,mk:real_meeting_experiment_prolific:4,mk:real_meeting_experiment_prolific:4p8,mk:real_meeting_experiment_prolific:4p1,S,U,video_conf_quality,252.0,1.52755039066595
584,mk:real_meeting_experiment_prolific:4,mk:real_meeting_experiment_prolific:4p8,mk:real_meeting_experiment_prolific:4p2,U,S,conversation_quality,262.0,-0.712804849831088
585,mk:real_meeting_experiment_prolific:4,mk:real_meeting_experiment_prolific:4p8,mk:real_meeting_experiment_prolific:4p2,U,S,liked,262.0,-0.0268750144615666
586,mk:real_meeting_experiment_prolific:4,mk:real_meeting_experiment_prolific:4p8,mk:real_meeting_experiment_prolific:4p2,U,S,other_liked,262.0,-0.184658952866859
587,mk:real_meeting_experiment_prolific:4,mk:real_meeting_experiment_prolific:4p8,mk:real_meeting_experiment_prolific:4p2,U,S,video_conf_quality,262.0,-0.812627313068606
588,mk:real_meeting_experiment_prolific:4,mk:real_meeting_experiment_prolific:4p8,mk:real_meeting_experiment_prolific:4p3,U,U,conversation_quality,270.0,-0.683604343097783
589,mk:real_meeting_experiment_prolific:4,mk:real_meeting_experiment_prolific:4p8,mk:real_meeting_experiment_prolific:4p3,U,U,liked,270.0,-0.0527912993428652
590,mk:real_meeting_experiment_prolific:4,mk:real_meeting_experiment_prolific:4p8,mk:real_meeting_experiment_prolific:4p3,U,U,other_liked,270.0,-0.140220685577437
591,mk:real_meeting_experiment_prolific:4,mk:real_meeting_experiment_prolific:4p8,mk:real_meeting_experiment_prolific:4p3,U,U,video_conf_quality,270.0,-1.45508364548183
592,mk:real_meeting_experiment_prolific:4,mk:real_meeting_experiment_prolific:4p8,mk:real_meeting_experiment_prolific:4p4,S,S,conversation_quality,276.0,1.24746170577075
593,mk:real_meeting_experiment_prolific:4,mk:real_meeting_experiment_prolific:4p8,mk:real_meeting_experiment_prolific:4p4,S,S,liked,276.0,0.174013504211209
594,mk:real_meeting_experiment_prolific:4,mk:real_meeting_experiment_prolific:4p8,mk:real_meeting_experiment_prolific:4p4,S,S,other_liked,276.0,0.0355568302393863
595,mk:real_meeting_experiment_prolific:4,mk:real_meeting_experiment_prolific:4p8,mk:real_meeting_experiment_prolific:4p4,S,S,video_conf_quality,276.0,1.10741620621333
596,mk:real_meeting_experiment_prolific:5,mk:real_meeting_experiment_prolific:5p3,mk:real_meeting_experiment_prolific:5p6,S,S,conversation_quality,287.0,0.214898991421252
597,mk:real_meeting_experiment_prolific:5,mk:real_meeting_experiment_prolific:5p3,mk:real_meeting_experiment_prolific:5p6,S,S,liked,287.0,0.232841852412247
598,mk:real_meeting_experiment_prolific:5,mk:real_meeting_experiment_prolific:5p3,mk:real_meeting_experiment_prolific:5p6,S,S,other_liked,287.0,0.206130257228439
599,mk:real_meeting_experiment_prolific:5,mk:real_meeting_experiment_prolific:5p3,mk:real_meeting_experiment_prolific:5p6,S,S,video_conf_quality,287.0,0.124405347012722
600,mk:real_meeting_experiment_prolific:5,mk:real_meeting_experiment_prolific:5p3,mk:real_meeting_experiment_prolific:5p7,S,U,conversation_quality,289.0,0.246106124480237
601,mk:real_meeting_experiment_prolific:5,mk:real_meeting_experiment_prolific:5p3,mk:real_meeting_experiment_prolific:5p7,S,U,liked,289.0,0.264077563431907
602,mk:real_meeting_experiment_prolific:5,mk:real_meeting_experiment_prolific:5p3,mk:real_meeting_experiment_prolific:5p7,S,U,other_liked,289.0,0.206130257228439
603,mk:real_meeting_experiment_prolific:5,mk:real_meeting_experiment_prolific:5p3,mk:real_meeting_experiment_prolific:5p7,S,U,video_conf_quality,289.0,0.0306982139537375
604,mk:real_meeting_experiment_prolific:5,mk:real_meeting_experiment_prolific:5p4,mk:real_meeting_experiment_prolific:5p5,S,U,conversation_quality,293.0,-0.183561825850372
605,mk:real_meeting_experiment_prolific:5,mk:real_meeting_experiment_prolific:5p4,mk:real_meeting_experiment_prolific:5p5,S,U,liked,293.0,-0.34880218226778
606,mk:real_meeting_experiment_prolific:5,mk:real_meeting_experiment_prolific:5p4,mk:real_meeting_experiment_prolific:5p5,S,U,other_liked,293.0,-0.335633864749441
607,mk:real_meeting_experiment_prolific:5,mk:real_meeting_experiment_prolific:5p4,mk:real_meeting_experiment_prolific:5p5,S,U,video_conf_quality,293.0,-1.15990791535926
608,mk:real_meeting_experiment_prolific:5,mk:real_meeting_experiment_prolific:5p4,mk:real_meeting_experiment_prolific:5p6,U,U,conversation_quality,295.0,0.0935683848272459
609,mk:real_meeting_experiment_prolific:5,mk:real_meeting_experiment_prolific:5p4,mk:real_meeting_experiment_prolific:5p6,U,U,liked,295.0,-0.0585113218400837
610,mk:real_meeting_experiment_prolific:5,mk:real_meeting_experiment_prolific:5p4,mk:real_meeting_experiment_prolific:5p6,U,U,other_liked,295.0,-0.0285545513081544
611,mk:real_meeting_experiment_prolific:5,mk:real_meeting_experiment_prolific:5p4,mk:real_meeting_experiment_prolific:5p6,U,U,video_conf_quality,295.0,0.547046259848231
612,mk:real_meeting_experiment_prolific:5,mk:real_meeting_experiment_prolific:5p4,mk:real_meeting_experiment_prolific:5p7,U,S,conversation_quality,297.0,0.12477551788623
613,mk:real_meeting_experiment_prolific:5,mk:real_meeting_experiment_prolific:5p4,mk:real_meeting_experiment_prolific:5p7,U,S,liked,297.0,-0.027275610820424
614,mk:real_meeting_experiment_prolific:5,mk:real_meeting_experiment_prolific:5p4,mk:real_meeting_experiment_prolific:5p7,U,S,other_liked,297.0,-0.0285545513081544
615,mk:real_meeting_experiment_prolific:5,mk:real_meeting_experiment_prolific:5p4,mk:real_meeting_experiment_prolific:5p7,U,S,video_conf_quality,297.0,0.453339126789246
616,mk:real_meeting_experiment_prolific:5,mk:real_meeting_experiment_prolific:5p4,mk:real_meeting_experiment_prolific:5p8,S,S,conversation_quality,299.0,-0.38515366291313
617,mk:real_meeting_experiment_prolific:5,mk:real_meeting_experiment_prolific:5p4,mk:real_meeting_experiment_prolific:5p8,S,S,liked,299.0,0.124855042899313
618,mk:real_meeting_experiment_prolific:5,mk:real_meeting_experiment_prolific:5p4,mk:real_meeting_experiment_prolific:5p8,S,S,other_liked,299.0,0.131318068013761
619,mk:real_meeting_experiment_prolific:5,mk:real_meeting_experiment_prolific:5p4,mk:real_meeting_experiment_prolific:5p8,S,S,video_conf_quality,299.0,0.0090752336350599
620,mk:real_meeting_experiment_prolific:5,mk:real_meeting_experiment_prolific:5p5,mk:real_meeting_experiment_prolific:5p3,S,U,conversation_quality,286.0,-2.19562393000096
621,mk:real_meeting_experiment_prolific:5,mk:real_meeting_experiment_prolific:5p5,mk:real_meeting_experiment_prolific:5p3,S,U,liked,286.0,-2.18690947230461
622,mk:real_meeting_experiment_prolific:5,mk:real_meeting_experiment_prolific:5p5,mk:real_meeting_experiment_prolific:5p3,S,U,other_liked,286.0,-2.38296787033465
623,mk:real_meeting_experiment_prolific:5,mk:real_meeting_experiment_prolific:5p5,mk:real_meeting_experiment_prolific:5p3,S,U,video_conf_quality,286.0,-1.24723469193907
624,mk:real_meeting_experiment_prolific:5,mk:real_meeting_experiment_prolific:5p5,mk:real_meeting_experiment_prolific:5p4,U,S,conversation_quality,294.0,0.340849724914801
625,mk:real_meeting_experiment_prolific:5,mk:real_meeting_experiment_prolific:5p5,mk:real_meeting_experiment_prolific:5p4,U,S,liked,294.0,0.340904446546487
626,mk:real_meeting_experiment_prolific:5,mk:real_meeting_experiment_prolific:5p5,mk:real_meeting_experiment_prolific:5p4,U,S,other_liked,294.0,0.408857398432143
627,mk:real_meeting_experiment_prolific:5,mk:real_meeting_experiment_prolific:5p5,mk:real_meeting_experiment_prolific:5p4,U,S,video_conf_quality,294.0,-0.43698570287513
628,mk:real_meeting_experiment_prolific:5,mk:real_meeting_experiment_prolific:5p6,mk:real_meeting_experiment_prolific:5p3,S,S,conversation_quality,288.0,1.05536799594372
629,mk:real_meeting_experiment_prolific:5,mk:real_meeting_experiment_prolific:5p6,mk:real_meeting_experiment_prolific:5p3,S,S,liked,288.0,1.06672377653955
630,mk:real_meeting_experiment_prolific:5,mk:real_meeting_experiment_prolific:5p6,mk:real_meeting_experiment_prolific:5p3,S,S,other_liked,288.0,0.871387673209233
631,mk:real_meeting_experiment_prolific:5,mk:real_meeting_experiment_prolific:5p6,mk:real_meeting_experiment_prolific:5p3,S,S,video_conf_quality,288.0,0.49811938994724
632,mk:real_meeting_experiment_prolific:5,mk:real_meeting_experiment_prolific:5p6,mk:real_meeting_experiment_prolific:5p4,U,U,conversation_quality,296.0,-0.408158349140519
633,mk:real_meeting_experiment_prolific:5,mk:real_meeting_experiment_prolific:5p6,mk:real_meeting_experiment_prolific:5p4,U,U,liked,296.0,-0.405462304609359
634,mk:real_meeting_experiment_prolific:5,mk:real_meeting_experiment_prolific:5p6,mk:real_meeting_experiment_prolific:5p4,U,U,other_liked,296.0,-0.336787058023977
635,mk:real_meeting_experiment_prolific:5,mk:real_meeting_experiment_prolific:5p6,mk:real_meeting_experiment_prolific:5p4,U,U,video_conf_quality,296.0,-0.691631620988816
636,mk:real_meeting_experiment_prolific:5,mk:real_meeting_experiment_prolific:5p7,mk:real_meeting_experiment_prolific:5p3,U,S,conversation_quality,290.0,0.336918064530822
637,mk:real_meeting_experiment_prolific:5,mk:real_meeting_experiment_prolific:5p7,mk:real_meeting_experiment_prolific:5p3,U,S,liked,290.0,0.348073799401917
638,mk:real_meeting_experiment_prolific:5,mk:real_meeting_experiment_prolific:5p7,mk:real_meeting_experiment_prolific:5p3,U,S,other_liked,290.0,0.871387673209233
639,mk:real_meeting_experiment_prolific:5,mk:real_meeting_experiment_prolific:5p7,mk:real_meeting_experiment_prolific:5p3,U,S,video_conf_quality,290.0,0.654069321360133
640,mk:real_meeting_experiment_prolific:5,mk:real_meeting_experiment_prolific:5p7,mk:real_meeting_experiment_prolific:5p4,S,U,conversation_quality,298.0,-0.126608280553413
641,mk:real_meeting_experiment_prolific:5,mk:real_meeting_experiment_prolific:5p7,mk:real_meeting_experiment_prolific:5p4,S,U,liked,298.0,-0.124112281746989
642,mk:real_meeting_experiment_prolific:5,mk:real_meeting_experiment_prolific:5p7,mk:real_meeting_experiment_prolific:5p4,S,U,other_liked,298.0,-0.336787058023977
643,mk:real_meeting_experiment_prolific:5,mk:real_meeting_experiment_prolific:5p7,mk:real_meeting_experiment_prolific:5p4,S,U,video_conf_quality,298.0,0.464318310424077
644,mk:real_meeting_experiment_prolific:5,mk:real_meeting_experiment_prolific:5p8,mk:real_meeting_experiment_prolific:5p4,S,S,conversation_quality,300.0,0.514545230316036
645,mk:real_meeting_experiment_prolific:5,mk:real_meeting_experiment_prolific:5p8,mk:real_meeting_experiment_prolific:5p4,S,S,liked,300.0,0.46843007266058
646,mk:real_meeting_experiment_prolific:5,mk:real_meeting_experiment_prolific:5p8,mk:real_meeting_experiment_prolific:5p4,S,S,other_liked,300.0,0.489028625069659
647,mk:real_meeting_experiment_prolific:5,mk:real_meeting_experiment_prolific:5p8,mk:real_meeting_experiment_prolific:5p4,S,S,video_conf_quality,300.0,0.821444983904616
648,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p1,mk:real_meeting_experiment_prolific:6p5,U,U,conversation_quality,319.0,-0.541503906249998
649,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p1,mk:real_meeting_experiment_prolific:6p5,U,U,liked,319.0,0.589192708333334
650,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p1,mk:real_meeting_experiment_prolific:6p5,U,U,other_liked,319.0,1.00618489583333
651,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p1,mk:real_meeting_experiment_prolific:6p5,U,U,video_conf_quality,319.0,0.61832682291667
652,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p1,mk:real_meeting_experiment_prolific:6p6,S,U,conversation_quality,321.0,0.987141927083335
653,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p1,mk:real_meeting_experiment_prolific:6p6,S,U,liked,321.0,0.451822916666668
654,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p1,mk:real_meeting_experiment_prolific:6p6,S,U,other_liked,321.0,0.534830729166667
655,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p1,mk:real_meeting_experiment_prolific:6p6,S,U,video_conf_quality,321.0,-1.78385416666666
656,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p1,mk:real_meeting_experiment_prolific:6p7,S,S,conversation_quality,323.0,1.04150390625
657,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p1,mk:real_meeting_experiment_prolific:6p7,S,S,liked,323.0,0.520019531250001
658,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p1,mk:real_meeting_experiment_prolific:6p7,S,S,other_liked,323.0,0.756184895833334
659,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p1,mk:real_meeting_experiment_prolific:6p7,S,S,video_conf_quality,323.0,0.45133463541667
660,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p1,mk:real_meeting_experiment_prolific:6p8,U,S,conversation_quality,325.0,-1.81917317708333
661,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p1,mk:real_meeting_experiment_prolific:6p8,U,S,liked,325.0,-1.17366536458333
662,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p1,mk:real_meeting_experiment_prolific:6p8,U,S,other_liked,325.0,-1.9375
663,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p1,mk:real_meeting_experiment_prolific:6p8,U,S,video_conf_quality,325.0,0.40983072916667
664,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p2,mk:real_meeting_experiment_prolific:6p5,S,S,conversation_quality,331.0,0.154134114583335
665,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p2,mk:real_meeting_experiment_prolific:6p5,S,S,liked,331.0,0.202799479166667
666,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p2,mk:real_meeting_experiment_prolific:6p5,S,S,other_liked,331.0,-1.0185546875
667,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p2,mk:real_meeting_experiment_prolific:6p5,S,S,video_conf_quality,331.0,-0.562499999999998
668,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p2,mk:real_meeting_experiment_prolific:6p6,U,S,conversation_quality,333.0,-3.31722005208333
669,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p2,mk:real_meeting_experiment_prolific:6p6,U,S,liked,333.0,-2.9345703125
670,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p2,mk:real_meeting_experiment_prolific:6p6,U,S,other_liked,333.0,-2.48990885416667
671,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p2,mk:real_meeting_experiment_prolific:6p6,U,S,video_conf_quality,333.0,0.0353190104166679
672,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p2,mk:real_meeting_experiment_prolific:6p7,U,U,conversation_quality,335.0,-0.262858072916665
673,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p2,mk:real_meeting_experiment_prolific:6p7,U,U,liked,335.0,0.133626302083334
674,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p2,mk:real_meeting_experiment_prolific:6p7,U,U,other_liked,335.0,-0.268554687499999
675,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p2,mk:real_meeting_experiment_prolific:6p7,U,U,video_conf_quality,335.0,0.270507812500002
676,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p2,mk:real_meeting_experiment_prolific:6p8,S,U,conversation_quality,337.0,1.87646484375
677,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p2,mk:real_meeting_experiment_prolific:6p8,S,U,liked,337.0,0.43994140625
678,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p2,mk:real_meeting_experiment_prolific:6p8,S,U,other_liked,337.0,1.03776041666667
679,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p2,mk:real_meeting_experiment_prolific:6p8,S,U,video_conf_quality,337.0,0.229003906250002
680,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p3,mk:real_meeting_experiment_prolific:6p5,U,S,conversation_quality,341.0,0.124511718750001
681,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p3,mk:real_meeting_experiment_prolific:6p5,U,S,liked,341.0,-0.188476562499998
682,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p3,mk:real_meeting_experiment_prolific:6p5,U,S,other_liked,341.0,0.0891927083333339
683,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p3,mk:real_meeting_experiment_prolific:6p5,U,S,video_conf_quality,341.0,-0.117838541666664
684,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p3,mk:real_meeting_experiment_prolific:6p6,S,S,conversation_quality,343.0,0.653157552083334
685,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p3,mk:real_meeting_experiment_prolific:6p6,S,S,liked,343.0,0.674153645833336
686,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p3,mk:real_meeting_experiment_prolific:6p6,S,S,other_liked,343.0,0.617838541666667
687,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p3,mk:real_meeting_experiment_prolific:6p6,S,S,video_conf_quality,343.0,0.479980468750002
688,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p3,mk:real_meeting_experiment_prolific:6p7,S,U,conversation_quality,345.0,-0.292480468749999
689,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p3,mk:real_meeting_experiment_prolific:6p7,S,U,liked,345.0,-0.257649739583331
